MPM,MUSIC
8913.86286023611,0.20000000000000007
8968.111296818806,-0.22999999999999998
9091.752257966647,-0.38
9087.045744923042,-0.26
9395.753920040803,-0.2
9017.06201262918,0.49
9167.279728236952,-0.28
10788.203804699342,0.18000000000000005
10883.811171395439,0.07000000000000006
10955.26208607173,-0.19
9083.581599915427,-0.49
10659.499306926797,-0.28
10817.238073707524,-0.27
10897.119139758024,0.48
10911.793430012867,-0.46
10895.178732078493,-0.2
10840.176456294255,-0.32
10888.61191400492,-0.3
10894.66657783046,-0.4
10772.737351018732,-0.03999999999999998
10903.532715426147,0.33999999999999997
8563.931865374247,-0.10999999999999999
10903.532715426147,0.33999999999999997
10907.59655980524,-0.03999999999999998
10844.65541059451,-0.21000000000000002
10677.92855371049,-0.36
10660.874467181104,0.35
10746.874948730469,0.06000000000000005
10900.286930604414,-0.48
10868.642597881715,0.07999999999999996
10829.845355351767,-0.38
10943.056781157282,0.16000000000000003
6777.25649839215,-0.29000000000000004
10950.418403830108,0.040000000000000036
9195.882456185014,-0.27
10948.9161532453,0.12
10977.099530029296,0.36
10918.562243443479,-0.33999999999999997
10860.123029063625,-0.25
10823.969987574163,-0.15999999999999998
10934.931791762436,-0.35
9326.119177676152,0.48
10790.20737943296,-0.32999999999999996
10849.19845443897,0.45999999999999996
9042.924027447725,-0.39
10834.346610360775,-0.45
nan,-0.19
10849.19845443897,0.45999999999999996
8779.07299871104,0.06000000000000005
8700.658381323528,0.39
10921.299538331014,-0.18
9110.5037472694,0.21999999999999997
8677.198625324154,0.08999999999999997
9111.599145148084,-0.21000000000000002
7994.712364142437,-0.33999999999999997
8224.89345470939,0.48
9184.015595186382,0.040000000000000036
8860.023327928908,-0.38
9381.687582888502,0.20999999999999996
9325.14967907482,-0.18
9082.6886699912,0.07000000000000006
8923.01336869113,-0.29000000000000004
6876.0874346052915,-0.32999999999999996
9226.681303647485,-0.27
10680.925472745028,-0.25
10844.724832176265,-0.18
9265.690582040037,0.030000000000000027
8785.991473037104,-0.27
6637.64106268726,0.21999999999999997
10867.590188656213,-0.41000000000000003
10826.51672849048,-0.18
8889.783559145246,-0.21999999999999997
9574.225264096392,-0.13
9075.687385673524,0.030000000000000027
10826.587635911807,-0.19
10729.683902502933,-0.2
10811.817994473586,0.08999999999999997
8591.36043377752,0.050000000000000044
8941.626847102092,-0.21999999999999997
8787.740509131225,0.040000000000000036
8724.875831587771,-0.18
9164.482966980131,-0.48
9162.633667030817,-0.27
8852.090039243976,0.48
9258.138568554563,-0.21999999999999997
9350.401030470195,0.4
10783.336683081872,-0.37
9292.355927650844,-0.44
9108.574594937838,-0.21999999999999997
9002.702313588077,0.020000000000000018
8540.975603553337,-0.49
10764.50400040238,-0.42
8913.86286023611,0.20000000000000007
8968.111296818806,-0.22999999999999998
9091.752257966647,-0.38
9087.045744923042,-0.26
9395.753920040803,-0.2
9017.06201262918,0.49
9167.279728236952,-0.28
10788.203804699342,0.18000000000000005
10883.811171395439,0.07000000000000006
6511.939861411084,0.47
10955.26208607173,-0.19
10659.499306926797,-0.28
10817.238073707524,-0.27
10897.119139758024,0.48
10911.793430012867,-0.46
10895.178732078493,-0.2
10840.176456294255,-0.32
10888.61191400492,-0.3
10894.66657783046,-0.4
10790.20737943296,-0.32999999999999996
7783.081917264841,-0.38
10834.346610360775,-0.45
10772.737351018732,-0.03999999999999998
10903.532715426147,0.33999999999999997
10903.532715426147,0.33999999999999997
10907.59655980524,-0.03999999999999998
10844.65541059451,-0.21000000000000002
10677.92855371049,-0.36
10660.874467181104,0.35
10746.874948730469,0.06000000000000005
10900.286930604414,-0.48
7301.508159710905,-0.14999999999999997
10868.642597881715,0.07999999999999996
10829.845355351767,-0.38
10943.056781157282,0.16000000000000003
10950.418403830108,0.040000000000000036
9195.882456185014,-0.27
10948.9161532453,0.12
10977.099530029296,0.36
10918.562243443479,-0.33999999999999997
10860.123029063625,-0.25
10823.969987574163,-0.15999999999999998
10865.711243192056,0.47
10681.02836939402,0.47
10772.8977642552,-0.44
10760.18982566551,0.08999999999999997
10904.994181754893,-0.49
9203.491256028934,0.26
9497.67351886933,-0.41000000000000003
10761.841223797675,0.14
10834.561484004675,-0.5
9100.79948961562,0.18000000000000005
10771.183661316594,0.050000000000000044
10707.106801444754,0.21999999999999997
8444.93206643479,-0.45
10772.8977642552,-0.44
10951.882183732658,0.17000000000000004
10671.044649843769,0.16000000000000003
10747.757354511934,-0.06
10839.38519784306,-0.5
10941.294364784153,-0.44
10915.263903425674,-0.33999999999999997
10785.17458275183,0.18000000000000005
10829.934233990502,0.030000000000000027
10828.17473533972,0.26
8608.128655693748,0.12
10864.389978619129,0.43000000000000005
10851.331318983392,0.19000000000000006
10845.195240557636,0.09999999999999998
10727.49429546511,-0.27
10954.954545396748,-0.41000000000000003
10860.43895770379,0.030000000000000027
10924.210263801344,0.30000000000000004
10744.706873103145,-0.47
10830.785909299497,0.45000000000000007
10925.228651624737,0.49
9042.782867812159,-0.26
10692.477536762462,-0.32
10771.183661316594,0.050000000000000044
10834.561484004675,-0.5
10935.225457901344,-0.38
10707.106801444754,0.21999999999999997
10901.797702687774,-0.4
10664.027749370329,0.20999999999999996
10856.658819292177,0.35
9221.502306739489,0.30000000000000004
10780.532302178277,0.36
8178.713822519802,-0.49
10857.609767278036,0.010000000000000009
10789.383944713492,-0.22999999999999998
10781.131202526947,0.030000000000000027
10613.551198952415,0.030000000000000027
10921.298513123484,0.43000000000000005
10865.722777798148,-0.5
10840.381940149378,-0.32
10963.702395363,0.47
10819.788451751368,-0.09999999999999998
10621.11361135406,-0.26
6524.427379110585,-0.21999999999999997
10883.754205391888,-0.21999999999999997
10951.882183732658,0.17000000000000004
10671.044649843769,0.16000000000000003
10747.757354511934,-0.06
10839.38519784306,-0.5
10941.294364784153,-0.44
10915.263903425674,-0.33999999999999997
10785.17458275183,0.18000000000000005
10829.934233990502,0.030000000000000027
8125.39791900404,-0.36
10828.17473533972,0.26
10864.389978619129,0.43000000000000005
10851.331318983392,0.19000000000000006
10845.195240557636,0.09999999999999998
10727.49429546511,-0.27
10954.954545396748,-0.41000000000000003
10860.43895770379,0.030000000000000027
10853.022663174253,0.29000000000000004
10866.679363566234,-0.41000000000000003
10812.244026470902,-0.3
10960.326459687332,-0.32999999999999996
10887.268150845865,0.39
10872.415674787579,0.49
10759.457225294675,-0.47
10869.622638182207,0.42000000000000004
nan,0.38
10805.018211820232,0.42000000000000004
10880.427740060784,0.18000000000000005
10821.229245313958,-0.16999999999999998
10936.77302481382,0.19000000000000006
10926.319655853848,0.20999999999999996
10924.210263801344,0.30000000000000004
10744.706873103145,-0.47
10830.785909299497,0.45000000000000007
10925.228651624737,0.49
10692.477536762462,-0.32
10771.183661316594,0.050000000000000044
10834.561484004675,-0.5
10935.225457901344,-0.38
10707.106801444754,0.21999999999999997
